;Con;Contp;PP;Reg;AgtId;Agt;Dat;Status;Lgt;N_characters;Agtp;Stage;StageSub;ThrdPart;OthAgr;Loc1ISO;Loc2ISO;UcdpCon;UcdpAgr;CowWar;GeWom;GeMe;GeMeOth;GeSo;GeLgbti;GeFa;HrGen;EqGen;HrDem;Prot;HrFra;HrCp;HrNi;HrMob;HrMob;HrDet;Med;HrCit
941;Madagascar;Government;79.0;Africa (excl MENA);840;Accord N°2 de Maputo sur le Cas du Président Marc Ravalomanana;2009-08-08;Multiparty signed/agreed;2;1826;Intra;Imp;ExtSub;"Ont signe comme témoins:
Pour l'Union Africaine
Ablasse Ouedraogo

Pour la SADC
Joaquim Chissano, chef de l'Equipe Conjointe de Médiation pour Madagascar

Pour l'Organisation Internationale de la Francophonie
Edem Kodjo

Pour les Nations Unies
Tiébilé Dramé

Page 1, Untitled Preamble
Within the framework of the mandate of the Joint Mediation Team for Madagascar, under the auspices of the African Union, SADC, OIF and the United Nations,";"Page 1, Article 2
The party leaders demand that current charges be dropped and that political prisoners involved in the events of 2009 be released immediately. The leaders shall implement this agreement in accordance with article 15 of the Maputo Political Agreement concerning any damages incurred during the political events of 2002, 2006, 2008 and 2009.";MDG;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
942;Madagascar;Government;79.0;Africa (excl MENA);2069;Statement on Transition in Madagascar;2009-05-22;Multiparty signed/agreed;2;3334;Intra;Pre;Prin;"Not signed, but agreement mentioned negotiations were conducted, ""under the auspices of
international mediators from the African Union (AU), the Southern African
Development Community (SADC), the Organisation internationale de la Francophonie
(OIF) and the United Nations (UN).""";;MDG;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
943;Madagascar;Government;79.0;Africa (excl MENA);2049;Accord de Dakar II;2002-06-09;Multiparty signed/agreed;2;3721;Intra;SubComp;FrAg;"From the state leaders acting as facilitators:
HE Mr. Abdoulaye WADE, Coordinator
HE El Hadj Omar BONGO, HE Denis Sassou NGUESSO, HE Laurent GBAGBO, HE Blaise COMPAORE
Mr. Amara ESSY, Secretary-General of the OAU; Mr. Ibrahima FALL, Personal Representative of the Secretary-General of the United Nations.";"These elections will be organized by an Independent Electoral Commission (as stipulated by ""Dakar I""), and with international electoral assistance. 

";MDG;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
944;Madagascar;Government;79.0;Africa (excl MENA);2048;Accord (Dakar I);2002-04-18;Multiparty signed/agreed;2;2781;Intra;SubComp;FrAg;"Mr. Amara Essy, Secretary General of the OAU
Mr. Ibrahima Fall, Personal Representative of the Secretary General
Abdoulaye Wade, President of the Republic of Senegal, on behalf of the state leaders acting as
facilitators
Mathieu Kérékou (Benin), Laurent Gbagbo (Ivory Coast), Joaquim Alberto Chissano (Mozambique).";;MDG;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
945;Mali;Inter-group;81.0;Africa (excl MENA);2146;Commitment to a unilateral ceasefire from Youssouf Toloba and his armed group, Dan Nan Ambassagou;2018-09-27;Unilateral document;5;6891;IntraLocal;Cea;Ceas;Unsigned, but agreement refers to mediation process undertaken by the Center for Humanitarian Dialogue;Algiers Agreement;MLI;;11347;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
946;Mali;Government/territory;;Africa (excl MENA);1542;Communique du Comite de Suivi de l'Accord de Paix;2016-01-20;Multiparty signed/agreed;2;5482;Intra;Imp;ImpOth;;"Page 1:
[...] the Agreement on Peace and Reconciliation in Mali stemming from the Algiers Process, [...].
";MLI;;11347;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
947;Mali;Government;81.0;Africa (excl MENA);1365;Accord Pour la Paix et la Reconciliation au Mali - Issu du Processus d'Alger;2015-06-20;Multiparty signed/agreed;25;62628;Intra;SubComp;FrAg;;"Page 2, Preamble:
[...]
In the spirit of earlier Agreements, as well as the difficulties encountered in implementing and monitoring these;
Agree the following:
[...]
";MLI;;372;30.0;;1;0;0;0;0;0;1;0;2;2;0;1;0;1;1;0;1;0
948;Mali;Government/territory;81.0;Africa (excl MENA);1366;Relevé de Conclusions des Consultations Préparatoires a la mise en œuvre de l'Accord pour la Paix et la Reconciliation au Mali Issu du Procesus d'Alger;2015-06-05;Multiparty signed/agreed;3;7959;Intra;Pre;PreMix;"Pour la Médiation

(Signed)
Pour la République Algérienne Démocratique et Populaire, Chef de file de la Médiation
S.E.M. Ramtane LAMAMRA,
Ministre d'Etat, Ministre des Affaires Etrangères et de la Coopération Internationale

(Signed)
Pour l'Organisation des Nations Unies/Mission Multidimensionnelle intégrée des Nations Unies pour la Stabilisation du Mali
S.E.M. Mongi HAMDI,
Représentant spécial du Secrétaire Général des Nations Unies
Chef de la MINUSMA

(Signed)
Pour l'Union Africaine
Dr Issaka Souaré

(Signed)
Pour l'Organisations de la Coopération Islamique
M. Djibril Bassolé
Envoyé spécial de l'OCC pour le Mali et le Sahel

(Signed)
Pour l'Union Européenne
M. Frédéric MATHIEU

(Signed)
Pour le Burkina Faso
M. Dominique DJINDJERE,
Ambassadeur du Burkina Faso en Algérie

(Signed)
Pour la République Islamique de Mauritanie
M. Ould Mogueya BOULLAH
Ambassadeur de la République Islamique de Mauritanie en Algérie

(Signed)
Pour la République du Niger
M. El Hadj Mahamidou Yahaya
Ambassadeur de la République du Niger en Algérie

(Signed)
Pour la République Fédérale de Nigeria
M. Iliya Ali Duniya Nuhu
Ambassadeur de la République Fédérale de Nigeria au Mali

(Signed)
Pour la République du Tchad
S.E.M. Saleh Hamid HEGUERA
Ambassadeur de la République du Tchad en Algérie

Etaient présents

(Signed)
La République Francaise
M. Jean Christophe BELLIARD
Directeur d'Afrique et de l'Océan Indien

(Signed)
Les Etats-Unis d'Amérique
Mme. Joan A. Polaschik
Ambassadeur des Etats-Unis en Algérie";;MLI;;372;1517.0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
949;Mali;Government/territory;81.0;Africa (excl MENA);1367;Arrangement sécuritaire pour une cessation des hostilités;2015-06-05;Multiparty signed/agreed;2;2730;Intra;Cea;Ceas;"Pour la Médiation

(Signed)
Pour la République Algérienne Démocratique, Chef de la Médiation
S.E.M. Ramtane LAMAMRA,
Ministre d'Etat, Ministre des Affaires Etrangères et de la Coopération Internationale

(Signed)
Pour l'Organisation des Nations Unies/Mission Multidimensionnelle Intégrée des Nations Unies pour la Stabilisation du Mali
S.E.M. Mongi HAMDI,
Représentant spécial du Secrétaire Général des Nations Unies
Chef de la MINUSMA

(Signed)
Pour l'Union Africaine
Dr Issaka Souaré

(Signed)
Pour l'Organisation de la Coopération Islamique
M. Djibril Bassolé,
Envoyé spécial de l'OCI pour le Mali et la Sahel

(Signed)
Pour l'Union Européenne
M. Frédéric MATHIEU

(Signed)
Pour le Burkina Faso
M. Dominique DJINDJERE,
Ambassadeur du Burkina Faso en Algérie

(Signed)
Pour la République Islamique de Mauritanie
M. Ould Mogueya BOULLAH
Ambassadeur de la République Islamique de Mauritanie en Algérie

(Signed)
Pour la République du Niger
M. El Hadj Mahamidou Yahaya
Ambassadeur de la République du Niger en Algérie

(Signed)
Pour la République Fédérale de Nigeria
M. Iliya Ali Duniya Nuhu
Ambassadeur de la République Fédérale de Nigeria au Mali

(Signed)
Pour la République du Tchad
S.E.M. Saleh Hamid HEGUERA
Ambassadeur de la République du Tchad en Algérie

Etaient présents

(Signed)
La République Francaise
M. Jean Christophe BELLIARD
Directeur d'Afrique et de l'Océan Indien

(Signed)
Les Etats-Unis d'Amérique
Mme. Joan A. Polaschik
Ambassadeur des Etats-Unis en Algérie";"Page 1, Noting:
[...]
-	The obligation to respect previous commitments to cease hostilities in order to complete the peace and reconciliation process in Mali, under the Ceasefire Agreement of May 23, 2014, and its implementation measures , the Declaration  of Cessation of Hostilities  of July 24, 2014, and the Declaration of the Parties to the Algiers Process of February 19, 2015;
-	The obligation to strictly respect the provisions of resolution 2164 concerning the MINUSMA mandate and its rules of engagement;
[...]
The parties undertake to observe and implement the following measures:

-	All parties shall respect their previous commitments to cease all hostilities, made under the Ceasefire Agreement of May 23, 2014, and its implementation measures, the Declaration  of Cessation of Hostilities of July 24, 2014, and the Declaration of the Parties to the Algiers Process of February 19, 2015;
[...]
";MLI;;372;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
950;Mali;Inter-group;81.0;Africa (excl MENA);1568;Declaration Finale, Ouagadougou;2014-08-28;Multiparty signed/agreed;1;2368;Intra;Pre;PreOth;;;MLI;;372;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
951;Mali;Inter-group;81.0;Africa (excl MENA);1571;Protocol D'Entente ;2014-08-27;Multiparty signed/agreed;3;7454;Intra;Pre;PreOth;;"Page 1, Preamble, 
-	Considering the resolutions and declarations of the United Nations on the Malian crisis;
-	Considering the previous Algiers agreements:
-	The national pact,
-	The Tamanrasset accord,
-	And the preliminary Ouagadougou Accord of 18 June 2013;
-	Considering the Algiers Declaration of 9 June 2014 signed by the MNLA, HCUA and the MAA and the Algiers Platform of 14 June 2014 signed by the CPA, the MAA and the CM RPF;
-	Considering the consensus of opinion evident between the Coordination of 9 June 2014 and the CMFPR2;
[…]

Page 2, Article 1:
1.	To commit, in accordance with the framework presented through the Ouagadougou Agreement,  the Algiers Declaration of 09 June 2014, the platform of 14 June 2014 and the Road Map signed in Algiers on 24 July 2014, to pursue together the fight for the defence of the legitimate rights of the people of Azawad/North Mali by progressing the search for an institutional solution specific to Azawad/North Mali which:
[…]";MLI;;372;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
952;Mali;Inter-group;81.0;Africa (excl MENA);1572;Pacte de non agresssion avec arret immediat des hositilites ;2014-08-27;Multiparty signed/agreed;2;3930;Intra;Pre;PreOth;;;MLI;;372;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
953;Mali;Government;81.0;Africa (excl MENA);1426;Feuille de route des negotiations dans le cadre du processus d’Alger;2014-07-24;Multiparty signed/agreed;8;14744;Intra;Pre;PreMix;"Pour la Médiation

(Signed) 
Pour la République Algérienne Démocratique et Populaire, Chef de file de la Médiation
S.E.M. Ramtane LAMAMRA
Ministre des Affaires Etrangères

(Signed)
Pour la Médiation de la Communauté Economique des Etats de l'Afrique de l'Ouest (CEDEAO)
TRAORE A. Karim
Conseiller Technique du Ministre d'Etat, Ministre des Affaires Etrangères et le a Coopération régionale du Burkina Faso

(Signed)
Pour l'Organisation des Nations Unies/Mission Multidimensionnelle Intégrée des Nations Unies pour la Stabilisation du Mali
M. Albert Gérard KOENDERS, 
Représentant spécial du Secrétaire Général des Nations Unies
Chef de la MINUSMA

(Signed)
Pour l'Union Africaine
S.E.M. Pierre BUYOYA
Haut Représentant de l'Union Africaine pour le Mali et la Sahel

(Signed)
Pour l'Organisiation de la Coopération Islamique
Dr. Mohamed COMPAORE
Représentant de l'OCI auprès de l'Envoyé spécial pour le Mali et le Sahel

(Signed)
Pour l'Union Européenne
M. Michel Dominique REVEYRAND DE MENTHON
Représentant spécial de l'UE pour le Sahel

(Signed)
Pour le Burkina Faso 
M. TRAORE A. Karim
Conseiller Technique du Ministre d'Etat, Ministre des Affaires Etrangères et le a Coopération régionale du Burkina Faso

(Signed)
Pour la République Islamique de Mauritanie
M. Mohamed Ould MOHAMED LAMINE
Chargé d' Affaires. ai de l'Ambassade de la République Islamique de Mauretanie en Algérie

(Signed)
Pour la République du Niger
S.E.M. Elhadji Mahamidou YAHAYA
Ambassadeur de la République du Niger en Algérie

(Signed)
Pour la République du Tchad
S.E.M. Salah Hamid HEGUERA
Ambassadeur de la République du Tchad en Algérie


";"Page 1-2, IV. BASIC REFERENCES:
The following documents constitute the main references for the peace negotiations:
[...]
•	resolutions 2100 and 2164, the Declarations of the Security Council, and the relevant decisions of the African Union, CEDEAO, and OCI;
•	the Preliminary Agreement for the presidential election and inclusive peace negotiations of June 18, 2013.

The discussions may also take into account earlier peace agreements, namely:

•	the Algiers Agreement of July 4, 2006,
•	the National Pact of April 11, 1992;
•	the Tamanrasset Agreement of January 6, 1991;

as well as the documents used to prepare the launch of the peace negotiations, including:

•	the Final Communique of the visit of President Ibrahim Boubacar Keita to Algeria on January 18 and 19, 2014;
•	The Algiers Declaration of June 9, 2014;
•	The Closing Communiques of the three high level agreements on the negotiating process.
[...]

Page 7, DECLARATION OF CESSATION OF HOSTILITIES:
[...]
Reaffirming their commitment to peace and stability and their attachment to the provisions of the preliminary agreement of Ouagadougou of June 18, 2013, on confidence measures, and to the ceasefire of May 23, 2014 and its implementation measures of June 13, 2014, as well as resolution 2164 (2014) of the United Nations Security Council;
[...]";MLI;;372;;;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;3;0
954;Mali;Government/territory;81.0;Africa (excl MENA);1575;Third high-level policy meeting on the inter-Malian dialogue process ;2014-06-16;Multiparty signed/agreed;3;7303;Intra;Pre;PreOth;"Page 1, Article 1:
[...]
The meeting was also attended by the Special Representative of the Secretary- General for Mali and Head of the United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA), His Excellency Mr. Albert Koenders, and the High Representative of the African Union for Mali and the Sahel and Head of the African Union Mission for Mali and the Sahel (MISAHEL), His Excellency Mr. Pierre Buyoya.";"Page 2, Article 6:
They drew particular attention to the outcome of the consultations that had been resumed on 5 June 2014 with the participation of the leaders of all the movements of northern Mali, which had resulted in the adoption by the movements of the Algiers Declaration and the Algiers Preliminary Platform for the Inclusive Inter Malian Dialogue, on 9 and 14 June 2014 respectively.

Page 2-3, Article 11:
At a time when the Security Council and a Summit of the Heads of State and Government of the African Union were preparing to study the situation in Mali, the participants expressed their readiness to support those efforts, which reflected the objectives the international community had set for itself in Security Council resolution 2100 (2013), the decisions of the African Union and ECOWAS and the relevant provisions of the Ouagadougou Preliminary Agreement, whose goal was to preserve the territorial integrity and sovereignty of Mali and strengthen its national unity.";MLI;;372;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
955;Mali;Government/territory;81.0;Africa (excl MENA);1576;Communique of the fourth meeting of the Bilateral Algerian-Malian Strategic COmmittee on Northern Mali;2014-06-16;Multiparty signed/agreed;2;4821;Intra;Pre;Conf;;;MLI;;372;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
956;Mali;Inter-group;81.0;Africa (excl MENA);1574;Algiers Preliminary Platform for the Inclusive Inter-Malian Dialogue;2014-06-14;Multiparty signed/agreed;3;6753;Intra;Pre;PreOth;;"Page 1, Untitled preamble:
The Mouvement arabe de l’Azawad (MAA), the Coordination des mouvements et forces patriotiques de résistance (CM-FPR) and the Coalition du peuple pour l’Azawad (CPA), signatories to the Preliminary Agreement to the Presidential Election and the Inclusive Peace Talks in Mali concluded on 18 June 2013 in Ouagadougou:
[...]";MLI;;372;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
957;Mali;Inter-group;81.0;Africa (excl MENA);1573;Algiers Declaration;2014-06-09;Multiparty signed/agreed;2;5939;Intra;Pre;PreOth;;"Page 2, 
Bearing in mind their respective courses of action; Have agreed as follows:
1.	To work in good faith to consolidate the ceasefire concluded on 23 May 2014;
[…]
";MLI;;372;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
958;Mali;Government/territory;81.0;Africa (excl MENA);816;Accord de cessez-le-feu;2014-05-23;Multiparty signed/agreed;1;1307;Intra;Cea;Ceas;;"Page 1, 2. THE CEASEFIRE:
[...]
•	The parties agree to return to the preliminary agreement of Ouagadougou and to immediately restart negotiations with the support of the United Nations and their regional and international partners;
[...]";MLI;;372;;;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
959;Mali;Government/territory;81.0;Africa (excl MENA);813;Accord préliminaire à l’élection présidentielle et aux pourparlers inclusifs de paix au Mali (Accord préliminaire de Ouagadougou);2013-06-18;Multiparty signed/agreed;9;14386;Intra;SubPar;MultIss;"(Signed)
Le Médiateur
Blaise Compaore
Président du Faso

(Signed)
Le Médiateur associé
Goodluck Ebele Jonathan
Président de la République Fédérale du Nigeria
  
Témoins
  
(Signed)
Haut Représentant de l'Union Africaine et Chef de la MISMA
Pierre BUYOYA

(Signed)
Représentant Spécial du Secrétaire Général des Nations Unies et Chef de Mission de la MINUSMA
Bert Koenders

(Signed)
Représentant de L'Organisation de la Coopération Islamique (OCI)
Yipene Djibril Bassole

(Signed)
Représentant l'Union Européenne (UE)
Michel REVEYRAND de MENTHON ";"Page 3, Preamble:
[...]
Reaffirming their respect for the principles of the communique issued at Ouagadougou on December 4, 2012, including:
-	the use of dialogue and negotiation to reach a fair and definitive political solution to the crisis;
-	respect for national unity and the territorial integrity of Mali;
-	respect for the republican and secular nature of the State;
-	respect for Human Rights, human dignity, and fundamental and religious liberties;
-	protection of the national heritage;
-	respect for equality of all Malian citizens;
-	rejection of all forms of terrorism and extremism;
-	respect for Malian communities.
[...]";MLI;;372;1609.0;;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0
